text,label,category,tr_xlm_roberta,vader,org_lang
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
"O Forget my youth's bread,",4.5,hymns,-0.830254852771759,-0.4939,dk
And don't press the Sin's abscess!,3.0,hymns,-0.5106050372123718,-0.5983,dk
"Remember, Lord you died",3.5,hymns,0.0,-0.5574,dk
"However, for my sake too!",5.0,hymns,0.5120327472686768,0.0,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
As the deer thirsty yells,3.5,hymns,-0.8115400075912476,-0.0516,dk
"And screams for water,",3.0,hymns,-0.4125448167324066,-0.296,dk
So longing i hope,4.5,hymns,0.6486174464225769,0.4186,dk
"To you, my Savior Man,",6.0,hymns,0.7131891846656799,0.0,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
"Did I long to come,",4.0,hymns,0.47079741954803467,0.0,dk
"You living the Son of God,",5.5,hymns,0.7520788908004761,0.2732,dk
Where all your pious,6.0,hymns,0.0,0.0,dk
Can see your face great!,7.0,hymns,0.9077910780906677,0.636,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
When I am going to the heath danger,4.5,hymns,0.0,0.0,dk
"From this grayedal,",3.0,hymns,-0.7160565853118896,-0.2263,dk
My soul will you preserve,6.5,hymns,0.5710275173187256,0.0,dk
In your sky hall.,6.5,hymns,0.5042065382003784,0.6124,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
Whoever comes in wet!,4.5,hymns,-0.8403084874153137,-0.5707,dk
"Eja, how well",5.5,hymns,0.7683513760566711,0.2732,dk
You know my well -being and urge,4.5,hymns,-0.6630470156669617,-0.5267,dk
"To life and soul, you my immanuel!",7.0,hymns,0.7620611786842346,0.0,dk
Keep my foot in your gait!,5.5,hymns,0.0,0.0,dk
"For when I right seek you,",5.5,hymns,0.0,0.0,dk
"Heartfelt,",7.0,hymns,0.0,0.4767,dk
"Then I get peace and quiet,",6.5,hymns,0.6444496512413025,0.5423,dk
Whether I am sick and weak;,3.5,hymns,-0.845224916934967,-0.7351,dk
"Merged me and daily bread,",4.5,hymns,-0.6919667720794678,-0.3182,dk
"However, it has no distress at all,",6.5,hymns,-0.609054446220398,-0.296,dk
There is enough in Jesus' lap.,6.0,hymns,0.4677366614341736,0.3182,dk
"Be fresh and happy,",7.0,hymns,0.6506293416023254,0.7506,dk
My needed spirit!,3.5,hymns,-0.9277188181877136,-0.4003,dk
"Of a little food five thousand men in row,",3.5,hymns,0.0,0.0,dk
Saturated by the hand of my Jesus.,6.0,hymns,0.0,0.4939,dk
Think your part is not forgotten,6.0,hymns,0.0,0.434,dk
"And hidden,",5.0,hymns,0.0,0.0,dk
"You get for accuracy,",5.0,hymns,0.4591280221939087,0.0,dk
What God benefit you;,5.5,hymns,0.6128003001213074,0.6124,dk
"Can you not reach,",4.5,hymns,-0.4724609851837158,-0.0191,dk
Thank you that you on grass and straw,6.0,hymns,0.0,0.3612,dk
Can God's basket and life get!,6.0,hymns,0.7341244220733643,0.0,dk
"Gentleness, love and joy",7.5,hymns,0.8780264258384705,0.8402,dk
"Is, o God, the splendor of your throne,",6.5,hymns,0.49192994832992554,0.7269,dk
"Truth is your Lord's seat,",6.5,hymns,0.0,0.3182,dk
The light is your suit;,7.0,hymns,0.5524410605430603,0.0,dk
"What you do is big and mighty,",7.5,hymns,0.8850531578063965,0.6249,dk
"Although one is just a little on that,",5.0,hymns,-0.518298327922821,0.0,dk
"Or may not understand,",5.0,hymns,-0.6983150243759155,0.0,dk
"However, everything is very beautiful;",7.0,hymns,0.8722261786460876,0.6566,dk
"Light and right are all your way,",7.5,hymns,0.735222578048706,0.5267,dk
Although it is often not known.,4.0,hymns,-0.49804478883743286,0.0,dk
"No one can your power dispute,",5.5,hymns,0.0,-0.5574,dk
O Almighty-strong God!,7.0,hymns,0.8702936172485352,0.3382,dk
"The power of the world must go to side,",5.0,hymns,-0.7394453287124634,0.0,dk
When your case you lead out,5.0,hymns,0.0,0.0,dk
"What you want, cannot be distorted;",5.5,hymns,0.0,0.0,dk
Like your strong lightning no,5.0,hymns,-0.4036671221256256,0.5106,dk
"Make ever way,",5.0,hymns,-0.7777615785598755,-0.3182,dk
Here's how your deed succeeds:,6.0,hymns,0.6916278004646301,0.4939,dk
"Where is some thing so strong,",5.0,hymns,-0.5209503769874573,0.6418,dk
That it prevents the Lord's work!,4.0,hymns,-0.6642305850982666,0.0,dk
"Without end, exceedingly",5.0,hymns,0.6314797401428223,0.0,dk
Glorious is your love,7.5,hymns,0.9030144810676575,0.8555,dk
"And unspeakable grace,",6.5,hymns,0.833280086517334,0.4215,dk
Like us daily is betting.,5.0,hymns,0.0,0.0,dk
Let your Knowledge light ignite,6.5,hymns,0.5882970094680786,0.0,dk
And irradiate my sense:,5.5,hymns,0.835598349571228,0.0,dk
Give that the heart glow can,6.0,hymns,0.7028389573097229,0.3612,dk
By your glory to know:,6.5,hymns,0.0,0.5423,dk
Give that all my inner target,5.0,hymns,0.5086438059806824,0.3612,dk
For your grace open stand!,6.0,hymns,0.7921761274337769,0.4753,dk
"You can give the soul food,",6.0,hymns,0.4883784055709839,0.0,dk
"You are one enough for me,",7.0,hymns,0.6347304582595825,-0.25,dk
"Without you everything is deserted,",4.0,hymns,-0.8888910412788391,0.0,dk
Everything I can get in you;,6.0,hymns,0.0,0.0,dk
"You can one wealth give,",6.0,hymns,0.6713509559631348,0.34,dk
"Everything, without you, is cramped,",3.5,hymns,0.0,0.0,dk
Not to mention worth once;,4.5,hymns,-0.8447946310043335,-0.1695,dk
"Everything, without you, alive",4.5,hymns,-0.512893795967102,-0.2924,dk
"Is, however, nothing but distress,",4.0,hymns,-0.908710777759552,0.5667,dk
Over -calculated grave and death.,2.5,hymns,0.0,-0.7579,dk
"Alas, my soul in longing lap",3.5,hymns,-0.907773494720459,-0.296,dk
And in water my eye stands;,3.5,hymns,0.0,0.0,dk
"When's going to see your face,",4.5,hymns,0.0,0.0,dk
That my wailing end gets?,3.0,hymns,-0.5788694620132446,-0.5719,dk
When's going to the sky rise,4.5,hymns,0.0,0.5106,dk
Up from this hardship stand,4.0,hymns,-0.9059998989105225,-0.5267,dk
"To my proper fatherland,",6.0,hymns,0.5122353434562683,0.4215,dk
"Live in your beautiful kingdom,",6.5,hymns,0.8039153218269348,0.6597,dk
And your mild face see?,6.0,hymns,0.5430095195770264,0.4404,dk
Father let your will happen.,5.5,hymns,0.50052410364151,0.0,dk
"Even you've been scheduled time,",5.0,hymns,0.0,0.0,dk
"As my journey gets good,",6.0,hymns,0.0,0.4404,dk
The sky a long time ago,5.0,hymns,0.0,0.5106,dk
Bought me by Jesus' blood:,4.5,hymns,0.0,0.0,dk
Therefore i will be taking bee bee,5.0,hymns,0.6355411410331726,0.0,dk
"After this sweet moment,",7.0,hymns,0.7493833899497986,0.4588,dk
"However, my mouth",5.0,hymns,0.0,0.0,dk
"Never about your name should be silent,",5.0,hymns,0.0,0.0,dk
Law and Price you be said,6.0,hymns,0.7838200926780701,0.7964,dk
Here and hist of quite power!,5.0,hymns,0.7289652824401855,0.0,dk
"Let shower storm on the sea of ​​the world,",4.5,hymns,0.4980633556842804,0.0,dk
Is the Lord on the sea!,6.0,hymns,0.5977658033370972,0.0,dk
On the road over large grave,4.5,hymns,0.0,-0.296,dk
I am not buried;,6.0,hymns,-0.6065120697021484,0.0,dk
And hides the wave of the ship of ship,4.5,hymns,0.0,-0.1779,dk
"I on that gentleman likes,",6.0,hymns,-0.8402187824249268,-0.5423,dk
As a storm and sea can force.,4.5,hymns,0.0,0.0,dk
"And about my eye not him so,",5.0,hymns,0.0,0.0,dk
Screamed Unbelieving Soul: He's asleep!,4.0,hymns,-0.5946152210235596,-0.5707,dk
"Screamed the fear: Lord, we go away,",3.5,hymns,-0.8579615950584412,-0.7003,dk
OS hides the dare of the depths -,5.0,hymns,-0.5699171423912048,0.0,dk
"O Lord, is only firm my faith,",5.0,hymns,0.44269925355911255,0.4215,dk
"I see in open grave with tranquility,",5.5,hymns,0.6865726709365845,0.2263,dk
My savior not me forget!,7.0,hymns,0.67891526222229,0.2401,dk
"But fails courage and flees hope,",3.5,hymns,-0.7404634356498718,0.5267,dk
"Permit, you forgive!",6.0,hymns,0.5871241688728333,0.5983,dk
"Damage, O Lord, the cry of fear!",5.0,hymns,-0.9488406181335449,-0.8655,dk
"Oh, keep my soul alive!",4.5,hymns,0.7199389338493347,0.4389,dk
"You mighty true weather and sea,",4.5,hymns,-0.9143428206443787,-0.3818,dk
Before gracious over the grave of the depths,5.5,hymns,0.8557711839675903,-0.3818,dk
My soul to the banks of salvation!,6.5,hymns,0.506304919719696,0.0,dk
"O Wake up by the world's dreams,",5.0,hymns,0.6048093438148499,0.4019,dk
"In lukewarm, wake up by power!",5.0,hymns,0.647990345954895,0.0,dk
"Our Jesus who shall judge the world,",5.0,hymns,0.0,0.0,dk
He shouts loudly: State up on duty!,5.0,hymns,-0.3657792806625366,-0.4574,dk
"State up of the sleep and slum of sin,",4.0,hymns,-0.6915655732154846,-0.5574,dk
While there is still time and space!,4.5,hymns,0.0,0.0,dk
O Wake up to the darkness of sin,4.0,hymns,-0.42763522267341614,-0.6808,dk
"At the coming of light, can,",5.5,hymns,0.7177168130874634,0.0,dk
That grace oaths right must strengthen,6.0,hymns,0.754069983959198,0.6249,dk
And lead forward to the land of life!,6.0,hymns,0.793969452381134,0.0,dk
For otherwise we have no benefit,4.5,hymns,-0.8629781007766724,0.2023,dk
And the pleasure of our Christian name.,6.0,hymns,0.8023380637168884,0.5859,dk
"O Wake up, for the old snake",4.0,hymns,0.0,0.0,dk
"Otherwise, we are too strong and wise!",4.0,hymns,0.4483368694782257,0.7712,dk
"He intends you and me to catch,",3.5,hymns,0.0,0.0,dk
As he went to him all to him;,5.0,hymns,0.0,0.0,dk
Who will not stand here,4.5,hymns,-0.5696057677268982,0.0,dk
He must go deep with him.,4.5,hymns,0.0,0.0,dk
O Wake up before Death Calls,4.0,hymns,0.0,-0.5994,dk
Us for an inconvenient moment!,4.0,hymns,-0.7324626445770264,-0.4003,dk
"See soon the old one for it falls,",4.5,hymns,0.0,0.0,dk
"And soon is young and strong and healthy,",6.5,hymns,0.7388543486595154,0.7184,dk
"Its last hour no one knows,",5.0,hymns,0.0,0.0,dk
Well the one who is always bered!,6.0,hymns,0.6428669095039368,0.5983,dk
"O Wake up, it's the voice of Jesus",5.0,hymns,0.0,0.0,dk
"Get up from sleep, out on duty!",5.0,hymns,0.0,0.0,dk
When the soul is in the darkness of the darkness,4.0,hymns,-0.5305874943733215,-0.4939,dk
Then it is far too herring said;,4.5,hymns,-0.5697243213653564,0.0,dk
"Now we can seek the benefit of the soul,",6.0,hymns,0.0,0.4588,dk
Then wake up in Jesus' name!,5.0,hymns,0.6472253799438477,0.0,dk
O God!Your beet's majesty,5.5,hymns,0.8364903330802917,0.3382,dk
Is without target and end.,5.5,hymns,0.0,0.0,dk
Is without target and end.,5.5,hymns,0.0,0.0,dk
Who can your greatness grasp right?,6.0,hymns,-0.45879730582237244,0.0,dk
Who right your overturn knows?,5.5,hymns,-0.5236043334007263,0.0,dk
"You are and were of eternity,",5.5,hymns,0.0,0.0,dk
And forever you have to stay;,6.0,hymns,0.6285659074783325,0.0,dk
"And no one, no creature knows,",5.0,hymns,0.0,-0.3182,dk
Your being to describe.,5.0,hymns,0.0,0.0,dk
"Yeah no, no creature is",5.0,hymns,-0.4832761585712433,0.1027,dk
"Who understands you, o Lord!",5.0,hymns,0.7452574968338013,0.0,dk
But your showing deeds,6.0,hymns,0.6762256026268005,0.631,dk
Preaches high your honor.,7.0,hymns,0.8259424567222595,0.5423,dk
"Where, to heaven or earth,",5.0,hymns,0.0,0.5106,dk
"We Son and Thought Turn,",5.0,hymns,0.0,0.0,dk
The clear traces of your deity,5.0,hymns,0.0,0.3818,dk
We know everywhere.,5.0,hymns,0.0,0.0,dk
"The widely outstretched heaven's splendor,",7.0,hymns,0.707858681678772,0.8074,dk
Your glory is painting.,6.0,hymns,0.6487380266189575,0.5423,dk
The one about the power of his great creator,5.0,hymns,0.7190454602241516,0.6249,dk
Solemnity speaks.,6.0,hymns,0.5134073495864868,0.0,dk
"You called the sun and moon forward,",6.0,hymns,0.0,0.0,dk
And all stars carry;,5.5,hymns,0.0,0.0,dk
Your power yet resides them:,5.5,hymns,0.0,0.0,dk
Almighty you must be.,6.5,hymns,0.5428984761238098,0.0,dk
"Our soil is of your goodness full,",7.0,hymns,0.878487229347229,0.4588,dk
Your sun nature rejoices;,7.5,hymns,0.8496555089950562,0.4767,dk
Your mild rain in dead mud,5.5,hymns,-0.41247645020484924,-0.34,dk
Its fertility deceives.,6.5,hymns,0.6044361591339111,0.0,dk
"With grain our field blessed is,",7.0,hymns,0.8586133122444153,0.5994,dk
"And the tree fruits carry,",6.0,hymns,0.0,0.0,dk
And animals and fish and bird army,5.5,hymns,0.0,0.0,dk
"Us joy, benefit, nourish.",7.0,hymns,0.7781843543052673,0.7845,dk
"Yes!You are wise and good and big,",7.5,hymns,0.8810622096061707,0.92,dk
"You eternal, eternal, high!",6.5,hymns,0.8140228390693665,0.0,dk
Then the sky testifies so that your earth,5.0,hymns,0.0,0.5106,dk
For our delighted eye;,6.5,hymns,0.8735530972480774,0.5106,dk
For must our hearts always,5.5,hymns,0.0,0.0,dk
"You love, you worship,",7.0,hymns,0.8599210381507874,0.7506,dk
"In all we know, feel you,",5.0,hymns,0.0,0.0,dk
"Our comfort, our hope, our joy!",7.5,hymns,0.8554239273071289,0.8588,dk
It is so adorable to follow ad,7.0,hymns,0.9200244545936584,0.7065,dk
"For two who would like to be together,",6.5,hymns,0.0,0.0772,dk
Then is with the joy one double happy,7.0,hymns,0.8278383016586304,0.7783,dk
"And half about the grief so heavy to carry,",5.0,hymns,-0.8615813255310059,-0.5267,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
"To travel together, ::",5.5,hymns,0.5605815052986145,0.0,dk
When the spring ham,5.0,hymns,0.0,0.0,dk
:: is love! ::,7.0,hymns,0.8616701364517212,0.6696,dk
:: is love! ::,7.0,hymns,0.8616701364517212,0.6696,dk
:: is love! ::,7.0,hymns,0.8616701364517212,0.6696,dk
"It's so nice allensteds,",7.0,hymns,0.7543561458587646,0.0,dk
"Where small and large has one in mind,",5.0,hymns,0.0,0.0,dk
"And that, which draws the big read,",4.5,hymns,0.0,0.0,dk
In the heart chamber is inside;,5.0,hymns,0.0,0.0,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
"To hold together, ::",6.0,hymns,0.0,0.0,dk
When yes and amen,5.0,hymns,0.5867619514465332,0.4019,dk
:: is the language of the heart! ::,6.5,hymns,0.0,0.0,dk
"It is so wonderful to trust,",7.0,hymns,0.9216709136962891,0.8204,dk
"We have a gentleman who everything fits,",7.0,hymns,0.6977456212043762,0.0,dk
"He does not forget when we are gray,",7.0,hymns,0.0,0.1695,dk
His grace rows to a thousand generations;,7.0,hymns,0.6711224913597107,0.5106,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
That everyone ::,5.0,hymns,0.0,0.0,dk
Is yes and amen,5.0,hymns,0.6314160823822021,0.4019,dk
:: The Word of God's grace! ::,6.5,hymns,0.8346729278564453,0.4753,dk
It is sad to be separated,4.0,hymns,-0.916287362575531,-0.4939,dk
"For those who would like to be together,",5.0,hymns,0.0,0.0772,dk
But God is allowed!In the Lord of Our Lord;,5.5,hymns,0.7919374108314514,0.7345,dk
Forever they gather the dear of the heart;,6.5,hymns,0.6549295783042908,0.5106,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
Yeah it's gammen,6.5,hymns,0.8701245784759521,0.7184,dk
":: to live together, ::",5.5,hymns,0.5184323191642761,0.0,dk
Where yes and amen,5.0,hymns,0.5867619514465332,0.4019,dk
:: is love! ::,7.0,hymns,0.8616701364517212,0.6696,dk
:: is love! ::,7.0,hymns,0.8616701364517212,0.6696,dk
:: is love! ::,7.0,hymns,0.8616701364517212,0.6696,dk
"Every married couple, as with love",7.0,hymns,0.0,0.6369,dk
"In Jesus' name holds wedding guild,",6.5,hymns,0.0,0.0,dk
"Although everything in the world goes up and down,",4.5,hymns,0.0,0.0,dk
Must find early and find herring:,4.5,hymns,0.0,0.0,dk
It's Gammen though,6.5,hymns,0.7921963334083557,0.5106,dk
"To sit together, ::",6.0,hymns,0.0,0.0,dk
Where the Arne Flam,5.0,hymns,0.0,0.0,dk
